slug,name,category,chain_main,chains,max_tvl,tvl_bin,ever_exploited,is_exploited_eventlevel,ever_audited,any_top_firm,audit_firm_count,contract_address,compiler_version,verified_source_found,stratum
alien-base-stableswap,Alien Base StableSwap,Dexs,Base,Base,2573.923789394661,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
alien-base-v2,Alien Base V2,Dexs,Base,Base,1474049.7145467848,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Base
alien-base-v3,Alien Base V3,Dexs,Base,Base,4974171.038578795,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Base
alien-finance,Alien Finance,Lending,Blast,Blast,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Blast
alien-worlds,Alien Worlds,Gaming,Wax,Wax,66065.15167877468,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Wax
alienfi,AlienFi,Dexs,Arbitrum,Arbitrum,113038.10089317882,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
aliensfarm,AliensFarm,Dexs,Tezos,Tezos,1271.4151593627869,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Tezos
alita-finance,Alita Finance,Dexs,Binance,Binance,253032.64372132384,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
alium-swap,Alium Swap,Dexs,Binance,Binance,20238.63758487444,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
alkemi,Alkemi,Lending,Ethereum,Ethereum,194959.00641961087,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
alkimi,Alkimi,Services,Sui,Sui,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Sui
alkimiya,Alkimiya,Derivatives,Base,Base,10880.87073971576,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
allbridge-classic,Allbridge Classic,Bridge,Ethereum,Ethereum;Solana;Polygon;Binance;Avalanche;Near;Celo;Fantom;Terra;Ripple;Aurora;Harmony;Fuse,18355955.79246327,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
allbridge-core,Allbridge Core,Bridge,Ethereum,Ethereum;Tron;Binance;Solana;Arbitrum;Base;Stellar;Polygon;Avalanche;Sui;Celo;Optimism;Unichain;Sonic,23607809.01799642,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
alligator,Alligator,Dexs,Avalanche,Avalanche,8385.383029567452,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
allinx,Allinx,Yield,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
allinxswap,AllInXSwap,Dexs,Op_Bnb,Op_Bnb;Binance,366.78659191985616,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Op_Bnb
allobtc,alloBTC,Restaked BTC,Bitcoin,Bitcoin,0.4910731886080022,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Bitcoin
allspark,Allspark,Derivatives,zkLink,zkLink,1.7666904884255763e-11,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=zkLink
allstake,Allstake,Restaking,Near,Near;Solana;Ethereum,1928850.3447245308,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Near
almanak,Almanak,Onchain Capital Allocator,Ethereum,Ethereum;Base,4655801.876533965,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
almond,Almond,Yield,Solana,Solana,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Solana
aloe,Aloe,Lending,Arbitrum,Arbitrum;Base;Optimism;Linea;Ethereum,114363.84729122948,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
alongside,Alongside,Indexes,Ethereum,Ethereum,639292.2514653364,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
alpaca-city,Alpaca City,Yield,Ethereum,Ethereum;Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
alpaca-finance-2.0,Alpaca Finance 2.0,Lending,Binance,Binance,15388391.090784566,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
alpaca-leveraged-yield-farming,Alpaca Leveraged Yield Farming,Leveraged Farming,Binance,Binance;Fantom,40954799.863088846,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
alpaca-perpetual-futures-exchange,Alpaca Perpetual Futures Exchange,Derivatives,Binance,Binance,64065.809477027535,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
alpha,Alpha,SoFi,NOS,NOS,564415.9072338181,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=NOS
alpha-arcade,Alpha Arcade,Prediction Market,Algorand,Algorand,218095.7443094245,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Algorand
alphadex,Alphadex,Dexs,Moonriver,Moonriver;Kava,123633.96244994825,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Moonriver
alphafi-agg,AlphaFi Agg,Yield Aggregator,Sui,Sui,16153238.48646468,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sui
alphafi-stsui,AlphaFi stSUI,Liquid Staking,Sui,Sui,6503040.329379337,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sui
alphalend,AlphaLend,Lending,Sui,Sui,95476706.03770667,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sui
alphaping,AlphaPing,Risk Curators,Ethereum,Ethereum,34838317.01797868,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
alphax,AlphaX,Derivatives,Arbitrum,Arbitrum;Ethereum,6.117713672351788,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
alphbanx,AlphBanX,CDP,Alephium,Alephium,933972.053990828,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Alephium
alphpad,AlphPad,Launchpad,Alephium,Alephium,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Alephium
alta-finance,ALTA Finance,RWA Lending,Base,Base;Polygon,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Base
alternity,Alternity,CDP,Ethereum,Ethereum,14182.269377623055,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
alterscope,Alterscope,Risk Curators,Base,Base;Ethereum;Starknet,2272059.326101203,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Base
altitude,Altitude,Cross Chain Bridge,Ethereum,Ethereum;Arbitrum;Avalanche;Linea;Optimism;Polygon;Binance;Mantle;Fantom,54102.788405301166,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
altitude.fi,Altitude.Fi,Lending,Ethereum,Ethereum,13727921.787022546,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
altlayer,AltLayer,Developer Tools,,,0.0,Q1,0,0,0,0,0,,,0,
altr-lend,Altr Lend,Lending,Polygon,Polygon,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Polygon
alvey-dex,Alvey Dex,Dexs,ALV,ALV,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=ALV
alyx-finance,Alyx finance,Reserve Currency,Binance,Binance,1.1941571181888069,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
amana,Amana,Yield Aggregator,ZetaChain,ZetaChain,63303.58761031266,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=ZetaChain
amaterasu-finance,Amaterasu Finance,Dexs,Aurora,Aurora,7779.845050530012,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Aurora
amber-finance,Amber Finance,Lending,Neutron,Neutron,30600497.695781656,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Neutron
ambient,Ambient,Dexs,Scroll,Scroll;Ethereum;Blast;Swellchain;Plume Mainnet;Canto,4682355.338100728,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Scroll
ambire-wallet,Ambire Wallet,Wallets,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
ambit-finance,Ambit Finance,Lending,Binance,Binance,89973.18836241,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
amesdefi,AmesDefi,Algo-Stables,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
amet-finance,Amet Finance,Services,Manta,Manta;Polygon;Polygon zkEVM;Base,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Manta
ammos-finance,Ammos Finance,Dexs,Mantle,Mantle,2414.461334553242,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Mantle
amnis-finance,Amnis Finance,Liquid Staking,Aptos,Aptos,48966329.03962506,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Aptos
amogus-dao,Amogus DAO,Reserve Currency,Avalanche,Avalanche,44.972483118357815,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
amped-finance,Amped Finance,Derivatives,Sonic,Sonic;Superseed;Base;LightLink;Binance;Berachain,10892.003153562848,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Sonic
ampere,Ampere,Algo-Stables,Fuse,Fuse,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Fuse
amphor,Amphor,Yield,Ethereum,Ethereum,111209.12770484478,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
amphora,Amphora,Lending,Ethereum,Ethereum,9496.192708547662,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
ampleswap,AmpleSwap,Dexs,Binance,Binance;DSC;ALV,21370.356031327607,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
amplifyfinance,AmplifyFinance,Yield,Ethereum,Ethereum,0.9113186932619742,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
amply-finance,Amply Finance,Lending,Cronos zkEVM,Cronos zkEVM,916675.3318275178,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Cronos zkEVM
amulet-finance,Amulet Finance,Synthetics,Neutron,Neutron,35709.74896350302,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Neutron
amulet-liquidity-staking,Amulet Liquidity Staking,Liquid Staking,Solana,Solana,391766.8015796672,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
amulet-v1,Amulet V1,Insurance,Solana,Solana,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Solana
amulet-v2,Amulet V2,Yield Aggregator,Solana,Solana;Optimism;Ethereum;Polygon zkEVM,82953.01423473346,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
amun,Amun,Indexes,Solana,Solana;Ethereum;Polygon,379345.2414981505,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Solana
amy-finance,Amy Finance,Lending,Arbitrum,Arbitrum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Arbitrum
anchor,Anchor,Lending,Terra,Terra;Avalanche,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Terra
anchorswap,AnchorSwap,Dexs,Binance,Binance,50516.11935992986,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
ancient8,Ancient8,Chain,Ethereum,Ethereum,540655.523562176,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
ancient8-swap,Ancient8 Swap,Dexs,Ancient8,Ancient8,86849.9971134159,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ancient8
ancora-finance,Ancora Finance,Dexs,Linea,Linea,2636.027144884199,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Linea
andromeada,Andromeada,Dexs,Base,Base,61628.71104115084,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
anedak,Anedak,Dexs,Kadena,Kadena,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Kadena
anemoy-capital,Anemoy Capital,RWA,Ethereum,Ethereum;Celo;Base,263394225.2272761,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
anetabtc,anetaBTC,Bridge,Cardano,Cardano;Ergo,125588.6049153496,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cardano
angel-protocol,Angel Protocol,Charity Fundraising,Terra,Terra,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Terra
angle,Angle,CDP,Ethereum,Ethereum;Arbitrum;Polygon;Optimism;Avalanche;Binance;Celo;xDai,14900666.343541889,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
angles-liquid,Angles Liquid,Onchain Capital Allocator,Sonic,Sonic,416.5348765780339,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Sonic
angles-stake,Angles Stake,Liquid Staking,Sonic,Sonic,2666915.112032634,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sonic
angstrom,Angstrom,Dexs,Ethereum,Ethereum,3133329.3649035306,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
animal-farm-v1,Animal Farm V1,Farm,Binance,Binance,2275.9005838797566,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
animal-farm-v2,Animal Farm V2,Yield,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
animeswap,AnimeSwap,Dexs,Aptos,Aptos;Sui,12582.241106894007,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Aptos
ankr,Ankr,Liquid Staking,Ethereum,Ethereum;Flow;Binance;Avalanche;Fantom;Polkadot;xDai;Kusama,36381740.99044774,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
annex,Annex,Lending,Cronos,Cronos;Binance;Kava,3714.0932913035704,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
anon-social,Anon Social,SoFi,Base,Base,1492.9176669348212,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
anqa,Anqa,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
ante-finance,Ante Finance,Insurance,Ethereum,Ethereum;Binance;Avalanche;Optimism;Aurora;Polygon;Fantom;Arbitrum,653140.272321997,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
antex,Antex,Launchpad,Binance,Binance,7398.6986214345325,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
antfarm-finance,Antfarm finance,Liquidity manager,Ethereum,Ethereum;Avalanche;Polygon zkEVM;Arbitrum,823989.783386473,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
antihero-finance,AntiHero Finance,Lending,Arbitrum,Arbitrum,2.845070725745267,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
antimatter,Antimatter,Options,Avalanche,Avalanche;Ethereum;Arbitrum;Binance;Kava,18557.413504393266,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
anvil,Anvil,Collateral Management,Ethereum,Ethereum,54239042.9075936,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
anyhedge,AnyHedge,Derivatives,Bitcoincash,Bitcoincash,4863333.4799999995,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Bitcoincash
anzen-v1,Anzen V1,RWA,Ethereum,Ethereum,6297.836084041421,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
anzen-v2,Anzen V2,RWA,Base,Base;Ethereum;Manta;Arbitrum;Blast,109237298.84189026,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Base
ao-bridge,AO Bridge,Canonical Bridge,Ethereum,Ethereum,156900816.84128,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
ape-express,Ape Express,Launchpad,ApeChain,ApeChain,43073.49468824729,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=ApeChain
ape-finance,Ape Finance,Lending,Ethereum,Ethereum,55355.4921074401,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
ape-jupiter,Ape Jupiter,Launchpad,,,0.0,Q1,0,0,0,0,0,,,0,
ape.store,Ape.Store,Launchpad,Base,Base;Ethereum,192117.60759818277,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
apebank,ApeBank,Lending,ApeChain,ApeChain,159556.82791832878,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=ApeChain
apebond-staking,ApeBond Staking,Farm,Binance,Binance;Ethereum;Polygon,9754.726361713092,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
apebot,ApeBot,Telegram Bot,,,0.0,Q1,0,0,0,0,0,,,0,
apechain-bridge,ApeChain Bridge,Bridge,Ethereum,Ethereum,1407155.5606892589,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
apechainstake,ApeChainStake,Yield,ApeChain,ApeChain,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=ApeChain
apecoin,ApeCoin,Yield,,,0.0,Q1,0,0,0,0,0,,,0,
apedao,ApeDAO,Farm,Fantom,Fantom,14.850911248383982,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
aperocket,ApeRocket,Yield,Binance,Binance,45584.39371789487,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Binance
aperture-lm,Aperture LM,Liquidity manager,Avalanche,Avalanche;Terra,13532.379977925171,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
apertureswap,ApertureSwap,Dexs,Manta,Manta,60845.05071777957,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Manta
apeswap-amm,ApeSwap AMM,Dexs,Binance,Binance;Polygon;Arbitrum;Telos;Ethereum,16396709.818858942,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
apeswap-lending,ApeSwap Lending,Lending,Binance,Binance,270276.1454408569,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
apex-defi,Apex DeFi,Dexs,Avalanche,Avalanche;Base;Ethereum,35863.34340053309,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
apex-omni,Apex Omni,Derivatives,Ethereum,Ethereum;Mantle;Arbitrum;Binance;Base,44784132.7320845,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
apex-pro,ApeX Pro,Derivatives,Ethereum,Ethereum;Polygon;Arbitrum;Binance;Optimism;Mantle;Avalanche,1440486.6678425428,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
apexswap,ApexSwap,Dexs,Avalanche,Avalanche,69.73821669376733,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
api3,Api3,Oracle,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
apollo-diversified-credit-securitize-fund,Apollo Diversified Credit Securitize Fund,RWA,Ethereum,Ethereum;Aptos;Ink;Avalanche;Polygon;Sei;Solana,83702273.97085103,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
apollodao,ApolloDAO,Yield,Neutron,Neutron;Osmosis;Terra,10940.345815879908,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Neutron
apollon,Apollon,Synthetics,Sei,Sei,4621.681435465034,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Sei
apostro,Apostro,Risk Curators,Ethereum,Ethereum;Base;Binance,1020225.224811474,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
applepie,ApplePie,Farm,Binance,Binance,2.477205450440936,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
apricot-finance,Apricot Finance,Lending,Solana,Solana,914182.2342224116,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
apstation,ApStation,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
aptin-finance-v1,Aptin Finance V1,Lending,Aptos,Aptos,50454.49952018403,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Aptos
aptin-finance-v2,Aptin Finance V2,Lending,Aptos,Aptos,8208124.719728143,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Aptos
aptos,Aptos,Canonical Bridge,,,0.0,Q1,0,0,0,0,0,,,0,
aptoslaunch,AptosLaunch,Launchpad,Aptos,Aptos,5556.874939867108,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Aptos
aptoswap,Aptoswap,Dexs,Aptos,Aptos,30653.4673947322,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Aptos
apx-bridge,APX Bridge,Bridge,Binance,Binance;Ethereum;Arbitrum;Manta;Base;Op_Bnb;zkSync Era,80359812.94280665,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
apy-finance,APY Finance,Yield,Ethereum,Ethereum,413843.0887947889,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
aqua,Aqua,Telegram Bot,,,0.0,Q1,0,0,0,0,0,,,0,
aqua-patina,Aqua Patina,Liquid Restaking,Ethereum,Ethereum,23102.149549923222,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
aqua-protocol,Aqua Protocol,CDP,TON,TON,112.27182739250186,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=TON
aquabera,AquaBera,Liquidity manager,Berachain,Berachain,28645.75645769745,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Berachain
aquadex,Aquadex,Dexs,Waterfall,Waterfall,1.2183562349753696,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Waterfall
aqualoan,AquaLoan,Lending,Binance,Binance,5288.867965711986,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
aquarius,Aquarius,CDP,Fantom,Fantom,1285.1660738296189,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
aquarius-loan,Aquarius Loan,Lending,Arbitrum,Arbitrum;CORE,36141.09680913584,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
aquarius-stellar,Aquarius Stellar,Dexs,Stellar,Stellar,37006372.009281,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Stellar
aquas-trade,Aquas Trade,Dexs,Europa,Europa,49.9572285563094,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Europa
ara-finance,Ara Finance,Reserve Currency,Avalanche,Avalanche,1504.0929927377565,Q2,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q2|chain=Avalanche
arable-protocol,Arable Protocol,Synthetics,Avalanche,Avalanche,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Avalanche
aragon,Aragon,Services,,,0.0,Q1,0,0,0,0,0,,,0,
arbera,Arbera,Yield,Berachain,Berachain,166056.88120933893,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Berachain
arbicheems,ArbiCheems,Yield,Arbitrum,Arbitrum,0.6046101205232682,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Arbitrum
arbinyan,ArbiNYAN,Farm,Arbitrum,Arbitrum,100032.44491308344,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
arbirise-finance,ArbiRise Finance,Yield,Arbitrum,Arbitrum,8734.474899972443,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
arbis-finance,Arbi's Finance,Yield,Arbitrum,Arbitrum,102065.74848546195,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
arbiswap,ArbiSwap,Dexs,Arbitrum,Arbitrum,12966.87223251627,Q2,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q2|chain=Arbitrum
arbiten,ArbiTen,Algo-Stables,Arbitrum,Arbitrum,4.2886727392566915,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
arbitrove,Arbitrove,Indexes,Arbitrum,Arbitrum,771855.1490883997,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
arbitrum,Arbitrum,Canonical Bridge,,,0.0,Q1,0,0,0,0,0,,,0,
arbitrum-bridge,Arbitrum Bridge,Canonical Bridge,Ethereum,Ethereum,4204534019.103991,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
arbitrum-dao,Arbitrum DAO,Chain,,,0.0,Q1,0,0,0,0,0,,,0,
arbitrum-exchange-v2,Arbitrum Exchange V2,Dexs,Arbitrum,Arbitrum,20151.716748608786,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
arbitrum-exchange-v3,Arbitrum Exchange V3,Dexs,Arbitrum,Arbitrum,838.5505584287779,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
arbitrum-nova-bridge,Arbitrum Nova Bridge,Canonical Bridge,Ethereum,Ethereum,28857597.8892831,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
arbitrum-timeboost,Arbitrum Timeboost,MEV,,,0.0,Q1,0,0,0,0,0,,,0,
