protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,slug,in_llama,protocol_norm,slug_mapped,slug_final
aave-v3-origin,audit_report_firm,OpenZeppelin,,2024-10-22T00:00:00Z,https://github.com/aave-dao/aave-v3-origin/blob/1ce897ba99d5a9ab659861b591576cd4278e9e27/audits/2024-10-22_StErMi_Aave-v3.3.md,"repo=aave-dao/aave-v3-origin; path=audits/2024-10-22_StErMi_Aave-v3.3.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,aave v3 origin,,
UniStaker,audit_report_firm,OpenZeppelin,,2024-03-15T00:00:00Z,https://github.com/uniswapfoundation/UniStaker/blob/887d7dc0c1db3f17227d13af4d8a791a66912d42/audits/2024_03_UniStaker_Code4rena%20Contest.md,"repo=uniswapfoundation/UniStaker; path=audits/2024_03_UniStaker_Code4rena Contest.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,unistaker,,
ve-governance,audit_report_firm,OpenZeppelin,,,https://github.com/aragon/ve-governance/blob/8a37bbdb63129d501f473d46537b01b8c8fb40e1/audits/llm/LinearIncreasingCurve.md,"repo=aragon/ve-governance; path=audits/llm/LinearIncreasingCurve.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,ve governance,,
l1x-balancer-v2,audit_report_firm,OpenZeppelin,,,https://github.com/L1X-Foundation/l1x-balancer-v2/blob/edf938b89837b1adb5fca69f71ad78cee67f5b84/audits/README.md,"repo=L1X-Foundation/l1x-balancer-v2; path=audits/README.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,l1x balancer v2,,
openzeppelin-contracts,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/rome-labs/openzeppelin-contracts/blob/c47c49ba6c30e79133ad5f3784840a8fd43249cb/audits/2017-03.md,"repo=rome-labs/openzeppelin-contracts; path=audits/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,openzeppelin,,
audits,audit_report_firm,OpenZeppelin,,2023-02-15T00:00:00Z,https://github.com/berndartmueller/audits/blob/b13525c54bf63813986f6b0ef641e004b9ce1a52/audits/Bazaar/2023-02_Bazaar_Audit_Report.md,"repo=berndartmueller/audits; path=audits/Bazaar/2023-02_Bazaar_Audit_Report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,audits,,
contracts,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/hoprnet/contracts/blob/c897d2a947440878708bc8a285d7f6786406e80a/audits/sc-audit-08-2023/docs/01-overview.md,"repo=hoprnet/contracts; path=audits/sc-audit-08-2023/docs/01-overview.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,,,
Audits-C4,audit_report_firm,OpenZeppelin,,2022-06-15T00:00:00Z,https://github.com/grGred/Audits-C4/blob/b12af9398b419fb5693dab4a70a0cf3ae08d0d5c/audits/2022-06-illuminate/audit.md,"repo=grGred/Audits-C4; path=audits/2022-06-illuminate/audit.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,audits c4,,
aave-umbrella,audit_report_firm,OpenZeppelin,,,https://github.com/aave-dao/aave-umbrella/blob/d34359f567da4fbb58685e114cd1b824d8300fac/audits/Stermi/REPORT%20Aave%20StakeToken.md,"repo=aave-dao/aave-umbrella; path=audits/Stermi/REPORT Aave StakeToken.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,aave umbrella,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2020-07-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2020-07-mstable-1.1.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2020-07-mstable-1.1.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
security-research-archive,audit_report_firm,OpenZeppelin,,2025-06-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-06-panoptic/4naly3er-report.md,"repo=VAD37/security-research-archive; path=audits/2025-06-panoptic/4naly3er-report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
ethereum-stablecoin,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/Okware-L/ethereum-stablecoin/blob/33bc8b37d2ab5090d5f5aae6d09033a40b649db2/audits/codehawks-08-05-2023.md,"repo=Okware-L/ethereum-stablecoin; path=audits/codehawks-08-05-2023.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,ethereum stablecoin,,
openzeppelin-with-examples,audit_report_firm,OpenZeppelin,,,https://github.com/sueun-dev/openzeppelin-with-examples/blob/bcd4beb5e7fd8bd8edf160fbffb5d5b03804efdb/audits/README.md,"repo=sueun-dev/openzeppelin-with-examples; path=audits/README.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,openzeppelin with examples,,
ambire-common,audit_report_firm,OpenZeppelin,,,https://github.com/AmbireTech/ambire-common/blob/e4454023a7a475aff785fbe1e01a86a488d741aa/audits/CuriousApple-AmbireRewview01.md,"repo=AmbireTech/ambire-common; path=audits/CuriousApple-AmbireRewview01.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,ambire common,,
contracts,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/immutable/contracts/blob/9c9557bfc3a43b4f770d66ef74c68f2d7e001881/audits/token/202309-threat-model-preset-erc721.md,"repo=immutable/contracts; path=audits/token/202309-threat-model-preset-erc721.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,,,
mox-stablecoin-cu,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/Cyfrin/mox-stablecoin-cu/blob/be06898e5d9df42535975aa7da3f98faf064f662/audits/codehawks-08-05-2023.md,"repo=Cyfrin/mox-stablecoin-cu; path=audits/codehawks-08-05-2023.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,mox stablecoin cu,,
NFT-Collateralized-Lending-Platform,audit_report_firm,OpenZeppelin,,,https://github.com/KoxyG/NFT-Collateralized-Lending-Platform/blob/0dd3481dc4a724dd03628821601d4eab3aae5104/audits/README.md,"repo=KoxyG/NFT-Collateralized-Lending-Platform; path=audits/README.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,nft collateralized lending platform,,
audits,audit_report_firm,OpenZeppelin,,2023-02-15T00:00:00Z,https://github.com/berndartmueller/audits/blob/b13525c54bf63813986f6b0ef641e004b9ce1a52/audits/Reunit%20Wallet/2023-02_Reunit_Wallet_Token_Presale_Audit_Report.md,"repo=berndartmueller/audits; path=audits/Reunit Wallet/2023-02_Reunit_Wallet_Token_Presale_Audit_Report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,audits,,
stflip-contracts,audit_report_firm,OpenZeppelin,,,https://github.com/CumpsD/stflip-contracts/blob/e1c799c948bb38a00728cfe9b7e24e35264e3c78/audits/StakedFlip_Report_Final_Hans.md,"repo=CumpsD/stflip-contracts; path=audits/StakedFlip_Report_Final_Hans.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,stflip,,
foundry-defi-stablecoin-f23,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/zntb/foundry-defi-stablecoin-f23/blob/3c0aa0f412b0749b11e8786383494b6452387619/audits/codehawks-08-05-2023.md,"repo=zntb/foundry-defi-stablecoin-f23; path=audits/codehawks-08-05-2023.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,foundry stablecoin f23,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2021-06-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-06-idle-finance.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2021-06-idle-finance.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
security-research-archive,audit_report_firm,OpenZeppelin,,2025-04-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-04-kinetiq/audits/H01.md,"repo=VAD37/security-research-archive; path=audits/2025-04-kinetiq/audits/H01.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
Audits-C4,audit_report_firm,OpenZeppelin,,2022-06-15T00:00:00Z,https://github.com/grGred/Audits-C4/blob/b12af9398b419fb5693dab4a70a0cf3ae08d0d5c/audits/2022-06-NewBlockchain-v2/manifest-v2/x/erc20/spec/03_state_transitions.md,"repo=grGred/Audits-C4; path=audits/2022-06-NewBlockchain-v2/manifest-v2/x/erc20/spec/03_state_transitions.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,audits c4,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2021-03-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-03-bridge-mutual.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2021-03-bridge-mutual.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2021-06-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-06-growthdefi-wheat.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2021-06-growthdefi-wheat.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2021-05-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-05-nuts-finance-btcplus.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2021-05-nuts-finance-btcplus.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2020-06-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2020-06-codefi-erc1400-assessment.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2020-06-codefi-erc1400-assessment.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-10-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/H07%20auction%20gas%20inefficient.md,"repo=VAD37/security-research-archive; path=audits/2023-10-nextgen/H07 auction gas inefficient.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-10-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/kinggvd-Analysis.md,"repo=VAD37/security-research-archive; path=audits/2023-10-nextgen/2023-10-nextgen-findings/data/kinggvd-Analysis.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-10-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/3th-Analysis.md,"repo=VAD37/security-research-archive; path=audits/2023-10-nextgen/2023-10-nextgen-findings/data/3th-Analysis.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2020-11-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2020-11-pooltogether-lootbox-and-multiplewinners-strategy.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2020-11-pooltogether-lootbox-and-multiplewinners-strategy.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-10-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/LinKenji-Analysis.md,"repo=VAD37/security-research-archive; path=audits/2023-10-nextgen/2023-10-nextgen-findings/data/LinKenji-Analysis.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-10-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/emerald7017-Analysis.md,"repo=VAD37/security-research-archive; path=audits/2023-10-nextgen/2023-10-nextgen-findings/data/emerald7017-Analysis.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2024-08-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-08-wildcat/4naly3er-report.md,"repo=VAD37/security-research-archive; path=audits/2024-08-wildcat/4naly3er-report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-10-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/4naly3er-report.md,"repo=VAD37/security-research-archive; path=audits/2023-10-nextgen/4naly3er-report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2025-08-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-08-flare/4naly3er-report.md,"repo=VAD37/security-research-archive; path=audits/2025-08-flare/4naly3er-report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-12-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-12-ethereumcreditguild/4naly3er-report.md,"repo=VAD37/security-research-archive; path=audits/2023-12-ethereumcreditguild/4naly3er-report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2024-12-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-12-flex-perpetuals/4naly3er-report.md,"repo=VAD37/security-research-archive; path=audits/2024-12-flex-perpetuals/4naly3er-report.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
security-research-archive,audit_report_firm,OpenZeppelin,,2023-12-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-12-autonolas/governance/CHANGELOG.md,"repo=VAD37/security-research-archive; path=audits/2023-12-autonolas/governance/CHANGELOG.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
mugglepayment-contract,audit_report_firm,OpenZeppelin,,,https://github.com/MugglePay/mugglepayment-contract/blob/1a5a864bda8acfdeaf2f0c3dda3055eed0bd2c6a/audits/README.md,"repo=MugglePay/mugglepayment-contract; path=audits/README.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,mugglepayment,,
Trace2Inv-Invariant-Study-FSE24,audit_report_firm,OpenZeppelin,,2021-05-15T00:00:00Z,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-05-zer0-zauction.md,"repo=jeffchen006/Trace2Inv-Invariant-Study-FSE24; path=audits/2021-05-zer0-zauction.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,trace2inv invariant study fse24,,
openzeppelin-contracts,audit_report_firm,OpenZeppelin,,,https://github.com/rome-labs/openzeppelin-contracts/blob/c47c49ba6c30e79133ad5f3784840a8fd43249cb/audits/README.md,"repo=rome-labs/openzeppelin-contracts; path=audits/README.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,openzeppelin,,
contracts,audit_report_firm,OpenZeppelin,,2025-06-30T00:00:00Z,https://github.com/immutable/contracts/blob/9c9557bfc3a43b4f770d66ef74c68f2d7e001881/audits/staking/202506-threat-model-stake-holder.md,"repo=immutable/contracts; path=audits/staking/202506-threat-model-stake-holder.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,,,
security-research-archive,audit_report_firm,OpenZeppelin,,2025-06-15T00:00:00Z,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-06-panoptic/README.md,"repo=VAD37/security-research-archive; path=audits/2025-06-panoptic/README.md; kw=openzeppelin; q=""openzeppelin"" path:audits extension:md",audit_events_github_reports.csv,,0,security research archive,,
